player_id,season,name,pos,team,draft_round,is_te,targets_pg,yards_pg,receptions_pg,roll3_targets,roll3_yards,roll3_receptions,lag_targets,lag_yards,target_share,roll3_long_rec,roll3_target_std,tds_last3,td_streak,td_rate_eb,td_rate_eb_std,lag_snap_pct,roll3_snap_pct,roll3_rz_targets,rz_target_share,rz_td_rate_eb,join_season
3914397,2025,Scotty Miller,WR,PIT,6,0,3.0,13.25,1.75,3.6666666666666665,17.666666666666668,2.3333333333333335,7.0,25.0,0.08955223880597014,11.0,3.0550504633038935,0.0,0,0.047227837421500767,0.011022832945530806,,,0.0,0.0,0.2476481750478776,2026
3915486,2022,Tyler Conklin,TE,NYJ,5,1,5.1875,33.6875,3.5,4.0,40.333333333333336,3.6666666666666665,6.0,80.0,0.3878504672897196,21.333333333333332,2.000000000000001,0.0,0,0.04642578349600234,0.010015443981088088,0.61,0.6900000000000001,0.0,0.0,0.2476481750478776,2023
3915486,2023,Tyler Conklin,TE,NYJ,5,1,5.25,37.8125,3.6875,6.333333333333333,33.0,4.333333333333333,5.0,45.0,0.28865979381443296,14.333333333333334,1.1547005383792517,0.0,0,0.039523110922712164,0.009263836773485972,0.79,0.7600000000000001,5.0,0.1296296296296296,0.241633985616459,2024
3915486,2024,Tyler Conklin,TE,NYJ,5,1,4.6,28.866666666666667,3.2666666666666666,6.666666666666667,49.666666666666664,5.333333333333333,8.0,57.0,0.18498659517426275,17.333333333333332,1.5275252316519463,1.0,1,0.047950296582534795,0.010335670775371059,0.84,0.7999999999999999,4.0,0.1022727272727272,0.2503051596661322,2025
3915486,2025,Tyler Conklin,TE,LAC,5,1,1.8,19.0,1.2,1.6666666666666667,15.0,1.3333333333333333,1.0,12.0,0.03896103896103896,12.0,1.1547005383792517,0.0,0,0.047614591521889744,0.011110721557144545,0.03,0.1166666666666667,0.0,0.0,0.2476481750478776,2026
3916204,2022,James Proche II,WR,BAL,0,0,2.3333333333333335,10.333333333333334,1.3333333333333333,2.0,3.0,0.6666666666666666,2.0,0.0,0.08383233532934131,2.3333333333333335,0.0,0.0,0,0.046973473052207226,0.01096500818846298,,,0.0,0.0,0.2476481750478776,2023
3916204,2023,James Proche II,WR,CLE,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02564102564102564,0.0,0.5773502691896257,0.0,0,0.04867759506767144,0.011352084469346596,,,0.0,0.0,0.2476481750478776,2024
3916204,2024,James Proche II,WR,CLE,0,0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.005847953216374269,3.0,2.1213203435596424,0.0,0,0.04867759506767144,0.011352084469346596,,,0.0,0.0,0.2476481750478776,2025
3916204,2025,James Proche II,WR,TEN,0,0,2.2,12.0,1.0,2.3333333333333335,1.6666666666666667,0.3333333333333333,5.0,5.0,0.046413502109704644,1.6666666666666667,2.3094010767585034,0.0,0,0.047356055460286164,0.011051974404135573,,,0.0,0.0,0.2476481750478776,2026
3916433,2022,Jakobi Meyers,WR,NE,0,0,6.846153846153846,59.38461538461539,4.923076923076923,7.333333333333333,59.666666666666664,4.666666666666667,9.0,49.0,0.3920704845814978,37.333333333333336,1.5275252316519463,2.0,2,0.05028258581747029,0.010332064691700763,0.82,0.8133333333333334,4.0,0.1875,0.2468597495268886,2023
3916433,2023,Jakobi Meyers,WR,LV,0,0,6.733333333333333,49.733333333333334,4.533333333333333,6.333333333333333,43.333333333333336,3.6666666666666665,10.0,56.0,0.3069908814589666,19.0,3.2145502536643145,1.0,0,0.053329688079987274,0.010483752245894153,0.95,0.8833333333333333,0.0,0.0,0.2476481750478776,2024
3916433,2024,Jakobi Meyers,WR,LV,0,0,8.5,64.57142857142857,5.571428571428571,7.666666666666667,53.666666666666664,4.0,9.0,61.0,0.3233695652173913,25.0,2.3094010767585034,1.0,1,0.042917096279701535,0.009276326204243233,0.83,0.8833333333333333,7.0,0.2542372881355932,0.2452355376192352,2025
3916433,2025,Jakobi Meyers,WR,JAX,0,0,6.933333333333334,52.733333333333334,4.666666666666667,8.0,51.666666666666664,5.0,9.0,39.0,0.25060240963855424,18.333333333333332,1.0000000000000004,0.0,0,0.04431250181491161,0.00957062577133386,0.94,0.89,0.0,0.0,0.2476481750478776,2026
3916945,2022,Darius Slayton,WR,NYG,5,0,5.666666666666667,59.166666666666664,3.6666666666666665,5.333333333333333,48.0,3.6666666666666665,6.0,79.0,0.4755244755244755,25.333333333333332,2.0816659994661326,0.0,0,0.045711970500189686,0.010115250656605826,0.99,0.92,0.0,0.0,0.2476481750478776,2023
3916945,2023,Darius Slayton,WR,NYG,5,0,4.5,44.25,2.8125,5.666666666666667,86.33333333333333,3.6666666666666665,6.0,106.0,0.24242424242424243,60.666666666666664,2.516611478423583,2.0,2,0.04761524539549893,0.010265340355855928,0.86,0.9166666666666666,2.0,0.0588235294117647,0.24589950170322405,2024
3916945,2024,Darius Slayton,WR,NYG,5,0,4.666666666666667,38.2,2.6,2.0,23.0,1.0,3.0,32.0,0.17632241813602015,23.0,0.9999999999999978,1.0,1,0.04549803327776221,0.010069093874066322,0.8,0.7766666666666667,0.0,0.0,0.2476481750478776,2025
3916945,2025,Darius Slayton,WR,NYG,5,0,4.153846153846154,38.76923076923077,2.5384615384615383,5.0,32.333333333333336,2.3333333333333335,3.0,36.0,0.54,16.0,4.358898943540674,0.0,0,0.044836703376250835,0.01019126033541357,0.88,0.8466666666666667,3.0,0.081967213114754,0.24332230986241798,2026
3917914,2022,Olamide Zaccheaus,WR,ATL,0,0,3.6,33.06666666666667,2.4,5.0,10.333333333333334,2.0,7.0,18.0,0.30857142857142855,6.666666666666667,1.9999999999999991,0.0,0,0.04726778205789528,0.010450577353456138,0.61,0.7799999999999999,3.0,0.0909090909090909,0.2511869600214063,2023
3917914,2023,Olamide Zaccheaus,WR,PHI,0,0,1.6,14.4,0.8,1.0,19.0,0.6666666666666666,1.0,0.0,0.05860805860805861,19.0,0.0,1.0,0,0.052078880600811804,0.011483751321712954,0.12,0.1433333333333333,2.0,0.0392156862745098,0.24589950170322405,2024
3917914,2024,Olamide Zaccheaus,WR,WSH,0,0,4.214285714285714,32.5,3.0714285714285716,7.0,63.666666666666664,5.333333333333333,9.0,85.0,0.19798657718120805,26.333333333333332,2.6457513110645907,3.0,2,0.04910200653299804,0.010577220526920499,0.76,0.6466666666666667,0.0,0.0,0.2476481750478776,2025
3917914,2025,Olamide Zaccheaus,WR,CHI,0,0,4.615384615384615,21.53846153846154,2.8461538461538463,3.0,8.666666666666666,1.3333333333333333,3.0,0.0,0.38961038961038963,5.333333333333333,0.0,1.0,0,0.04658822422551338,0.010304184303965163,0.82,0.63,3.0,0.2068965517241379,0.24433425437472697,2026
3919510,2024,Alex Bachman,WR,LV,0,0,65.0,313.0,39.0,3.6666666666666665,13.333333333333334,1.3333333333333333,,,0.5038759689922481,11.0,1.1547005383792517,1.0,0,0.046036675474380236,0.01018528400306285,0.01,0.015,0.0,0.0,0.2476481750478776,2025
3919510,2025,Alex Bachman,WR,LV,0,0,1.0,4.5,0.5,1.0,4.5,0.5,1.0,9.0,0.007722007722007722,4.5,0.0,0.0,0,0.048542131190093214,0.011321342789816072,0.0,0.02,0.0,0.0,0.2476481750478776,2026
3921690,2022,Josh Oliver,TE,BAL,3,1,2.1818181818181817,13.545454545454543,1.2727272727272727,2.0,6.333333333333333,1.0,1.0,0.0,0.1437125748502994,4.666666666666667,0.9999999999999992,0.0,0,0.05098633588462342,0.011249630135501853,0.58,0.6,0.0,0.0,0.2476481750478776,2023
3921690,2023,Josh Oliver,TE,MIN,3,1,2.272727272727273,16.545454545454547,1.818181818181818,2.0,21.333333333333332,1.3333333333333333,2.0,17.0,0.10964912280701754,20.666666666666668,0.0,0.0,0,0.050852982506299244,0.011221033705090033,0.45,0.44,0.0,0.0,0.2476481750478776,2024
3921690,2024,Josh Oliver,TE,MIN,3,1,2.5,24.2,2.0,2.0,20.0,1.3333333333333333,1.0,0.0,0.07042253521126761,15.666666666666666,0.9999999999999984,0.0,0,0.053468455377814104,0.011490112309816869,0.54,0.4933333333333333,0.0,0.0,0.2476481750478776,2025
3921690,2025,Josh Oliver,TE,MIN,3,1,1.5454545454545454,11.909090909090908,1.181818181818182,2.0,15.0,1.3333333333333333,2.0,8.0,0.06181818181818182,12.666666666666666,1.0,0.0,0,0.05728249473731407,0.011994697513494575,0.93,0.69,0.0,0.0,0.2476481750478776,2026
3925357,2023,Calvin Ridley,WR,JAX,1,0,7.875,56.875,4.375,9.666666666666666,56.0,5.0,8.0,39.0,0.3631123919308357,17.333333333333332,2.0816659994661335,2.0,0,0.05057129420796287,0.0099565304665596,0.71,0.85,7.0,0.4,0.24621981016654537,2024
3925357,2024,Calvin Ridley,WR,TEN,1,0,7.1875,58.8125,3.8125,5.333333333333333,67.66666666666667,3.6666666666666665,6.0,84.0,0.7615894039735099,27.666666666666668,0.5773502691896258,1.0,0,0.045397657502741946,0.009568444644597033,0.93,0.85,0.0,0.0,0.2476481750478776,2025
3925357,2025,Calvin Ridley,WR,TEN,1,0,5.833333333333333,48.333333333333336,2.6666666666666665,4.666666666666667,59.666666666666664,2.6666666666666665,1.0,18.0,0.1643192488262911,29.0,4.725815626252608,0.0,0,0.044459217978163004,0.010392533784116146,0.1,0.4333333333333333,0.0,0.0,0.2476481750478776,2026
3926231,2023,Britain Covey,WR,PHI,0,0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,0.003663003663003663,7.0,5.196152422706632,0.0,0,0.04867759506767144,0.011352084469346596,0.01,0.0166666666666666,0.0,0.0,0.2476481750478776,2024
3926231,2024,Britain Covey,WR,PHI,0,0,3.5,17.0,3.5,3.5,17.0,3.5,1.0,11.0,0.05384615384615385,10.0,3.5355339059327378,0.0,0,0.04787596598755379,0.011170095943114139,0.04,0.1533333333333333,0.0,0.0,0.2476481750478776,2025
3926231,2025,Britain Covey,WR,PHI,0,0,8.0,34.0,7.0,2.6666666666666665,11.333333333333334,2.3333333333333335,,,0.048484848484848485,6.666666666666667,2.886751345948129,0.0,0,0.04774492104075987,0.01114032972054196,0.0,0.0233333333333333,0.0,0.0,0.2476481750478776,2026
3929636,2023,Irvin Charles,WR,NYJ,0,0,4.0,20.0,2.0,4.0,20.0,2.0,,,0.013745704467353952,12.0,,0.0,0,0.04827345279337337,0.011260355710293303,0.08,0.0366666666666666,0.0,0.0,0.2476481750478776,2024
3929636,2024,Irvin Charles,WR,NYJ,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.008,0.0,,0.0,0,0.04867759506767144,0.011352084469346596,0.02,0.01,0.0,0.0,0.2476481750478776,2025
3929637,2024,Dan Chisena,WR,CAR,0,0,1.5,14.5,1.0,1.5,14.5,1.0,2.0,23.0,0.015,14.5,0.7071067811865476,0.0,0,0.04840741917943441,0.011290766982585217,0.06,0.0566666666666666,0.0,0.0,0.2476481750478776,2025
3929645,2022,Juwan Johnson,TE,NO,0,1,4.266666666666667,32.46666666666667,2.7333333333333334,5.0,46.0,3.3333333333333335,7.0,62.0,0.2882882882882883,17.333333333333332,2.645751311064591,2.0,0,0.05801283773531723,0.011375052743124824,0.67,0.56,0.0,0.0,0.2476481750478776,2023
3929645,2023,Juwan Johnson,TE,NO,0,1,4.666666666666667,27.333333333333332,2.8333333333333335,7.0,58.666666666666664,4.666666666666667,12.0,90.0,0.18604651162790697,25.0,5.0,3.0,3,0.05187770187104138,0.010895422940344214,0.71,0.6233333333333334,0.0,0.0,0.2476481750478776,2024
3929645,2024,Juwan Johnson,TE,NO,0,1,4.214285714285714,33.42857142857143,3.142857142857143,5.0,35.0,3.3333333333333335,10.0,66.0,0.2964824120603015,17.0,4.358898943540674,0.0,0,0.04910200653299804,0.010577220526920499,0.77,0.7433333333333333,0.0,0.0,0.2476481750478776,2025
3929645,2025,Juwan Johnson,TE,NO,0,1,6.0625,51.75,4.625,5.666666666666667,71.33333333333333,5.333333333333333,4.0,95.0,0.6879432624113475,27.333333333333332,2.8867513459481287,0.0,0,0.04499522287402932,0.009714446378658767,0.72,0.66,0.0,0.0,0.2476481750478776,2026
3930066,2022,Van Jefferson,WR,LAR,2,0,4.111111111111111,34.22222222222222,2.3333333333333335,3.3333333333333335,42.666666666666664,2.6666666666666665,3.0,77.0,0.21764705882352942,22.333333333333332,1.5275252316519468,0.0,0,0.05184137874118029,0.011150475051031701,0.94,0.9533333333333333,0.0,0.0,0.2476481750478776,2023
3930066,2023,Van Jefferson,WR,ATL,2,0,3.076923076923077,15.076923076923077,1.3846153846153846,3.0,10.666666666666666,1.3333333333333333,5.0,19.0,0.0966183574879227,7.333333333333333,2.0,0.0,0,0.04389975739526839,0.010264925304437967,0.41,0.3566666666666667,0.0,0.0,0.2476481750478776,2024
3930066,2024,Van Jefferson,WR,PIT,2,0,2.5714285714285716,18.428571428571427,1.5,2.0,9.0,1.0,1.0,0.0,0.14007782101167315,7.0,0.9999999999999992,0.0,0,0.049430847071453975,0.01091579691672294,0.43,0.6733333333333333,0.0,0.0,0.2476481750478776,2025
3930066,2025,Van Jefferson,WR,TEN,2,0,3.769230769230769,23.384615384615383,2.0,3.6666666666666665,28.0,1.6666666666666667,2.0,24.0,0.15457413249211358,23.0,1.5275252316519468,0.0,0,0.04538841744648953,0.010313529605984733,0.68,0.6633333333333333,0.0,0.0,0.2476481750478776,2026
3930086,2022,Dawson Knox,TE,BUF,3,1,4.5,36.0,3.2857142857142856,6.666666666666667,59.0,4.333333333333333,5.0,38.0,0.38414634146341464,31.0,1.5275252316519472,3.0,3,0.05339279923897977,0.010952414749536286,0.75,0.81,5.0,0.119047619047619,0.2528792969117911,2023
3930086,2023,Dawson Knox,TE,BUF,3,1,3.6666666666666665,18.22222222222222,2.2222222222222223,2.6666666666666665,24.0,2.0,2.0,26.0,0.14102564102564102,13.333333333333334,0.5773502691896257,0.0,0,0.04724888423536876,0.010725273348966597,0.43,0.5066666666666666,4.0,0.1076923076923077,0.24510330219271878,2024
3930086,2024,Dawson Knox,TE,BUF,3,1,2.3076923076923075,23.615384615384617,1.6153846153846154,2.0,23.0,1.6666666666666667,2.0,22.0,0.07692307692307693,13.666666666666666,0.9999999999999996,0.0,0,0.04761483311333619,0.010806159155298015,0.56,0.7033333333333335,3.0,0.064516129032258,0.24768115520485692,2025
3930086,2025,Dawson Knox,TE,BUF,3,1,3.1333333333333333,26.2,2.2666666666666666,3.6666666666666665,25.666666666666668,3.0,5.0,30.0,0.22169811320754718,14.666666666666666,1.5275252316519463,2.0,0,0.05055925543588978,0.010882395736460772,0.63,0.65,5.0,0.1791044776119403,0.24774441629460495,2026
4027873,2022,Samori Toure,WR,GB,7,0,3.0,25.0,1.3333333333333333,3.0,25.0,1.3333333333333333,4.0,34.0,0.09278350515463918,24.333333333333332,1.7320508075688772,1.0,0,0.05034429587638773,0.011408382984212246,0.04,0.0999999999999999,0.0,0.0,0.2476481750478776,2023
4027873,2023,Samori Toure,WR,GB,7,0,2.4285714285714284,12.0,1.0,2.6666666666666665,8.333333333333334,1.0,2.0,0.0,0.07172995780590717,6.333333333333333,1.1547005383792512,0.0,0,0.04659702275453224,0.010879398604512272,0.11,0.1399999999999999,2.0,0.0227272727272727,0.24589950170322405,2024
4027873,2025,Samori Toure,WR,NO,7,0,18.0,78.0,8.0,2.3333333333333335,5.333333333333333,1.0,,,0.1276595744680851,3.3333333333333335,1.5275252316519463,0.0,0,0.04647287659931692,0.010851158083524869,,,0.0,0.0,0.2476481750478776,2026
4032473,2022,Rashid Shaheed,WR,NO,0,0,3.0,45.4,2.5,5.0,71.66666666666667,4.333333333333333,6.0,79.0,0.13513513513513514,47.333333333333336,1.0,1.0,0,0.05019654401077926,0.011080202470844291,0.68,0.6066666666666667,0.0,0.0,0.2476481750478776,2023
4032473,2023,Rashid Shaheed,WR,NO,0,0,5.071428571428571,46.714285714285715,3.0714285714285716,5.333333333333333,40.0,3.3333333333333335,3.0,14.0,0.23588039867109634,24.333333333333332,3.214550253664318,1.0,0,0.050061001453137764,0.010524389911159357,0.54,0.6466666666666666,4.0,0.0909090909090909,0.24943799815071188,2024
4032473,2024,Rashid Shaheed,WR,NO,0,0,6.8,67.6,3.8,8.333333333333334,56.333333333333336,4.0,9.0,86.0,0.3695652173913043,22.666666666666668,3.0550504633038944,1.0,1,0.05223879306294285,0.011233490332817252,0.87,0.7966666666666667,0.0,0.0,0.2476481750478776,2025
4032473,2025,Rashid Shaheed,WR,SEA,0,0,5.352941176470588,40.294117647058826,3.411764705882353,3.0,27.333333333333332,2.0,1.0,8.0,0.23821989528795812,11.666666666666666,3.464101615137757,0.0,0,0.04336693050871577,0.009608696534096758,0.18,0.4666666666666667,0.0,0.0,0.2476481750478776,2026
4034704,2022,Michael Bandy,WR,LAC,0,0,3.3333333333333335,12.333333333333334,1.5,3.3333333333333335,8.666666666666666,1.6666666666666667,1.0,0.0,0.11904761904761904,3.6666666666666665,4.041451884327381,0.0,0,0.046226558309276584,0.010795114186246995,0.03,0.33,0.0,0.0,0.2476481750478776,2023
4034704,2025,Michael Bandy,WR,DEN,0,0,1.0,18.0,1.0,1.0,18.0,1.0,1.0,20.0,0.00546448087431694,18.0,0.0,1.0,1,0.05132501061110628,0.011624304793356499,0.03,0.0499999999999999,0.0,0.0,0.2476481750478776,2026
4034779,2022,Ko Kieft,TE,TB,6,1,1.2857142857142858,11.428571428571429,1.0,1.3333333333333333,9.333333333333334,1.0,1.0,11.0,0.02922077922077922,9.333333333333334,0.5773502691896258,1.0,0,0.05034429587638773,0.011408382984212246,0.17,0.17,0.0,0.0,0.2476481750478776,2023
4034779,2023,Ko Kieft,TE,TB,6,1,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.012698412698412698,0.0,1.4142135623730951,0.0,0,0.04827345279337337,0.011260355710293303,0.04,0.11,1.0,0.0178571428571428,0.24677074054061984,2024
4034862,2022,Jack Stoll,TE,PHI,0,1,1.625,14.625,1.25,2.0,22.666666666666668,2.0,2.0,20.0,0.051587301587301584,15.666666666666666,1.0,0.0,0,0.047100311816831275,0.010993844607770106,0.69,0.7433333333333333,0.0,0.0,0.2476481750478776,2023
4034862,2023,Jack Stoll,TE,PHI,0,1,1.75,6.75,1.0,1.6666666666666667,7.0,1.0,2.0,14.0,0.02564102564102564,7.0,0.5773502691896257,0.0,0,0.04787596598755379,0.011170095943114139,0.61,0.4833333333333334,0.0,0.0,0.2476481750478776,2024
4034862,2024,Jack Stoll,TE,PHI,0,1,2.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,0.02857142857142857,4.0,0.5773502691896258,0.0,0,0.048542131190093214,0.011321342789816072,0.67,0.5633333333333334,0.0,0.0,0.2476481750478776,2025
4034862,2025,Jack Stoll,TE,NO,0,1,1.2857142857142858,6.0,0.7142857142857143,1.0,4.666666666666667,0.6666666666666666,1.0,7.0,0.036,4.666666666666667,0.0,0.0,0,0.05034429587638773,0.011408382984212246,0.14,0.1333333333333333,0.0,0.0,0.2476481750478776,2026
4034948,2022,Feleipe Franks,TE,ATL,0,1,11.0,46.0,6.0,1.3333333333333333,3.6666666666666665,0.6666666666666666,,,0.19642857142857142,3.6666666666666665,0.5773502691896258,0.0,0,0.05007093816052655,0.01134815492614822,,,0.0,0.0,0.2476481750478776,2023
4034948,2024,Feleipe Franks,TE,CAR,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.008298755186721992,0.0,0.0,0.0,0,0.048542131190093214,0.011321342789816072,0.02,0.0166666666666666,0.0,0.0,0.2476481750478776,2025
4035004,2022,Mecole Hardman Jr.,WR,KC,0,0,3.5714285714285716,31.142857142857142,2.7142857142857144,4.333333333333333,49.0,3.6666666666666665,4.0,32.0,0.12135922330097088,26.666666666666668,0.5773502691896274,2.0,2,0.053468455377814104,0.011490112309816869,,,0.0,0.0,0.2476481750478776,2023
4035004,2023,Mecole Hardman Jr.,WR,KC,0,0,2.1666666666666665,7.833333333333333,1.5,2.3333333333333335,11.666666666666666,2.3333333333333335,2.0,12.0,0.1262135922330097,9.666666666666666,0.5773502691896258,0.0,0,0.047100311816831275,0.010993844607770106,,,0.0,0.0,0.2476481750478776,2024
4035004,2024,Mecole Hardman Jr.,WR,KC,0,0,2.2,15.6,2.0,1.6666666666666667,9.333333333333334,1.6666666666666667,1.0,3.0,0.0502283105022831,7.666666666666667,1.1547005383792517,0.0,0,0.047356055460286164,0.011051974404135573,,,0.0,0.0,0.2476481750478776,2025
4035004,2025,Mecole Hardman Jr.,WR,BUF,0,0,14.0,90.0,12.0,2.3333333333333335,10.666666666666666,2.0,,,0.06222222222222222,9.0,1.1547005383792517,0.0,0,0.046973473052207226,0.01096500818846298,,,0.0,0.0,0.2476481750478776,2026
4035020,2022,Charlie Woerner,TE,SF,6,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.010309278350515464,0.0,,0.0,0,0.04867759506767144,0.011352084469346596,0.36,0.2933333333333333,0.0,0.0,0.2476481750478776,2023
4035020,2023,Charlie Woerner,TE,SF,6,1,1.0,6.0,1.0,1.0,6.0,1.0,1.0,3.0,0.010101010101010102,6.0,0.0,0.0,0,0.048542131190093214,0.011321342789816072,0.24,0.2233333333333333,0.0,0.0,0.2476481750478776,2024
4035020,2024,Charlie Woerner,TE,ATL,6,1,1.5714285714285714,5.714285714285714,0.8571428571428571,2.0,6.0,1.0,2.0,0.0,0.03594771241830065,5.333333333333333,1.0,0.0,0,0.047356055460286164,0.011051974404135573,0.51,0.5566666666666666,0.0,0.0,0.2476481750478776,2025
4035020,2025,Charlie Woerner,TE,ATL,6,1,1.6,9.0,1.4,2.0,16.666666666666668,2.0,2.0,12.0,0.02768166089965398,13.333333333333334,1.0,0.0,0,0.04774492104075987,0.01114032972054196,0.59,0.5633333333333334,0.0,0.0,0.2476481750478776,2026
4035656,2022,Ben Skowronek,WR,LAR,7,0,4.461538461538462,28.692307692307693,2.923076923076923,5.0,41.333333333333336,3.6666666666666665,8.0,89.0,0.31016042780748665,19.666666666666668,2.6457513110645907,0.0,0,0.04199723040846983,0.009830364434474775,1.0,0.8666666666666667,0.0,0.0,0.2476481750478776,2023
4035656,2023,Ben Skowronek,WR,LAR,7,0,1.4285714285714286,6.285714285714286,0.8571428571428571,1.6666666666666667,10.333333333333334,1.3333333333333333,3.0,12.0,0.028735632183908046,8.333333333333334,1.1547005383792517,1.0,0,0.05020724494124427,0.011378189345896352,0.02,0.0233333333333333,0.0,0.0,0.2476481750478776,2024
4035656,2024,Ben Skowronek,WR,PIT,7,0,1.0,14.666666666666666,1.0,1.0,14.666666666666666,1.0,1.0,17.0,0.020833333333333332,14.666666666666666,0.0,0.0,0,0.04840741917943441,0.011290766982585217,0.23,0.29,0.0,0.0,0.2476481750478776,2025
4035656,2025,Ben Skowronek,WR,PIT,7,0,1.0,11.2,0.6,1.0,11.333333333333334,0.6666666666666666,1.0,0.0,0.025510204081632654,11.333333333333334,0.0,0.0,0,0.05090006438598231,0.0115307752835266,0.09,0.2266666666666666,0.0,0.0,0.2476481750478776,2026
4035687,2022,Michael Pittman Jr.,WR,IND,0,0,9.066666666666666,59.666666666666664,6.4,9.666666666666666,46.666666666666664,6.666666666666667,8.0,41.0,0.38309859154929576,16.333333333333332,3.7859388972001824,1.0,1,0.04143821644245319,0.008963914151945586,0.98,0.9833333333333332,0.0,0.0,0.2476481750478776,2023
4035687,2023,Michael Pittman Jr.,WR,IND,0,0,10.0,73.86666666666666,6.933333333333334,7.666666666666667,73.0,5.666666666666667,7.0,46.0,0.3768844221105528,31.0,3.0550504633038935,0.0,0,0.042265797428447945,0.008923595446559138,0.89,0.6866666666666666,0.0,0.0,0.2476481750478776,2024
4035687,2024,Michael Pittman Jr.,WR,IND,0,0,6.733333333333333,49.06666666666667,4.2,7.333333333333333,62.0,5.666666666666667,10.0,109.0,0.26790450928381965,19.333333333333332,3.7859388972001824,1.0,1,0.04460254303780222,0.009631738863207562,0.94,0.96,0.0,0.0,0.2476481750478776,2025
4035687,2025,Michael Pittman Jr.,WR,IND,0,0,6.6875,48.3125,4.875,4.333333333333333,24.666666666666668,3.0,3.0,16.0,0.2702020202020202,12.666666666666666,1.1547005383792517,0.0,0,0.05264058504874842,0.010352197060248864,0.86,0.9066666666666668,0.0,0.0,0.2476481750478776,2026
4035776,2024,Kendric Pryor,WR,CIN,0,0,111.0,784.0,80.0,4.0,19.666666666666668,2.6666666666666665,,,0.44047619047619047,14.0,0.9999999999999996,0.0,0,0.05219099218328949,0.010266310375423795,,,0.0,0.0,0.2476481750478776,2025
4036131,2022,Noah Fant,TE,SEA,1,1,3.6875,29.125,2.875,4.0,28.0,3.0,3.0,40.0,0.16526610644257703,15.666666666666666,1.732050807568878,2.0,0,0.05150388938367208,0.010819140589456992,0.63,0.5666666666666668,0.0,0.0,0.2476481750478776,2023
4036131,2023,Noah Fant,TE,SEA,1,1,2.8461538461538463,27.307692307692307,2.076923076923077,4.333333333333333,31.333333333333332,2.6666666666666665,5.0,16.0,0.09462915601023018,19.0,0.5773502691896258,0.0,0,0.04423373127345046,0.010341111879336496,0.76,0.6633333333333332,1.0,0.0169491525423728,0.24677074054061984,2024
4036131,2024,Noah Fant,TE,SEA,1,1,4.461538461538462,33.61538461538461,3.3076923076923075,6.0,36.0,3.3333333333333335,5.0,43.0,0.1407766990291262,12.666666666666666,0.9999999999999996,0.0,0,0.04199723040846983,0.009830364434474775,0.56,0.6233333333333334,3.0,0.0701754385964912,0.24417535038830757,2025
4036131,2025,Noah Fant,TE,CIN,1,1,3.3333333333333335,23.583333333333332,2.75,1.6666666666666667,6.0,0.6666666666666666,1.0,0.0,0.09615384615384616,6.0,0.5773502691896258,0.0,0,0.051449965541116624,0.011068676262439504,0.22,0.2933333333333333,0.0,0.0,0.2476481750478776,2026
4036133,2022,T.J. Hockenson,TE,MIN,1,1,8.0,56.125,5.3125,12.333333333333334,67.0,7.666666666666667,12.0,59.0,0.40634920634920635,14.333333333333334,3.5118845842842465,2.0,0,0.048302487804882804,0.009722192236153298,0.81,0.8833333333333333,0.0,0.0,0.2476481750478776,2023
4036133,2023,T.J. Hockenson,TE,MIN,1,1,8.785714285714286,64.42857142857143,6.5,7.0,55.333333333333336,5.333333333333333,7.0,63.0,0.39935064935064934,19.666666666666668,1.0000000000000018,1.0,0,0.04672342401837735,0.009619462304483527,0.87,0.8666666666666667,0.0,0.0,0.2476481750478776,2024
4036133,2024,T.J. Hockenson,TE,MIN,1,1,6.0,49.55555555555556,4.333333333333333,6.0,49.0,4.0,6.0,68.0,0.15211267605633802,21.0,1.0000000000000004,0.0,0,0.04240562469460639,0.009923726168629323,0.69,0.68,5.0,0.0941176470588235,0.24079857911439762,2025
4036133,2025,T.J. Hockenson,TE,MIN,1,1,4.642857142857143,31.142857142857142,3.5714285714285716,4.666666666666667,45.666666666666664,4.0,5.0,66.0,0.20634920634920634,22.666666666666668,1.5275252316519463,1.0,0,0.048404435827139485,0.010430955988285539,0.8,0.7166666666666667,0.0,0.0,0.2476481750478776,2026
4036335,2022,Cedrick Wilson Jr.,WR,MIA,0,0,2.0,14.375,1.375,2.0,17.333333333333332,1.6666666666666667,2.0,19.0,0.09937888198757763,13.0,1.0,0.0,0,0.04672183396649052,0.010907786358194246,0.39,0.34,0.0,0.0,0.2476481750478776,2023
4036335,2023,Cedrick Wilson Jr.,WR,MIA,0,0,3.5,27.2,2.1,4.0,23.666666666666668,2.3333333333333335,4.0,27.0,0.30973451327433627,13.333333333333334,1.0,1.0,1,0.05210564633343562,0.011205681737554174,0.86,0.75,0.0,0.0,0.2476481750478776,2024
