,Unnamed: 0.1,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost,fumblesForced,kicksBlocked,week,date,homeScore,awayScore,result,eventId,seasonName,Unnamed: 0,teamId,location,name,firstName,lastName,height,weight,athleteAge,draftRd,position,exp,headshot,fullName,seasonYr,seasonType,fPts,weeks_played,cumulative_receiving_yards,cumulative_yards_per_game,cumulative_receptions,cumulative_receptions_per_game,cumulative_receiving_touchdowns,cumulative_tds_per_game,cumulative_targets,cumulative_targets_per_game,avg_receiving_yards_last_3,avg_receptions_last_3,avg_tds_last_3,avg_targets_last_3,yards_per_reception,td_rate_per_target,is_first_week,season_TD,season_YDs,season_REC,total_TD,total_YDs,total_REC,setting,lag_win,lag_wins,lag_losses,setting_binary,td,lag_td,lag_rec,lag_yds,lag_tgts,lag_fumbles
3657,5092,6,8,82,13.7,1,40,0,0,0.0,0,0,0,0,0,0,7,2023-10-22T17:00:00.000+00:00,13,16,L,401547491,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,14.2,6,386.0,77.2,24.0,4.8,3.0,0.6,41.0,8.2,49.666666666666664,4.0,0.3333333333333333,7.666666666666667,12.25,0.0967741935483871,0,3.0,386.0,24.0,9.0,1510.0,101.0,away,0,3,2,0.0,1,0.0,4.0,49.0,10.0,0.0
3658,5091,3,6,39,13.0,1,24,0,0,0.0,0,0,0,0,0,0,8,2023-10-27T00:15:00.000+00:00,24,18,L,401547496,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,9.9,7,468.0,78.0,30.0,5.0,4.0,0.6666666666666666,49.0,8.166666666666666,57.0,4.333333333333333,0.3333333333333333,7.0,13.666666666666666,0.07317073170731707,0,4.0,468.0,30.0,10.0,1592.0,107.0,away,0,3,3,0.0,1,1.0,6.0,82.0,8.0,0.0
3659,5090,4,5,87,21.8,0,53,0,0,0.0,0,0,0,0,0,0,9,2023-11-05T18:00:00.000+00:00,39,37,L,401547515,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,8.7,8,507.0,72.42857142857143,33.0,4.714285714285714,5.0,0.7142857142857143,55.0,7.857142857142857,56.666666666666664,4.333333333333333,0.6666666666666666,8.0,13.0,0.08163265306122448,0,5.0,507.0,33.0,11.0,1631.0,110.0,away,0,3,4,0.0,0,1.0,3.0,39.0,6.0,0.0
3660,5089,6,10,143,23.8,1,43,0,0,0.0,0,0,0,0,0,0,10,2023-11-12T18:00:00.000+00:00,20,6,W,401547528,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,20.3,9,594.0,74.25,37.0,4.625,5.0,0.625,60.0,7.5,69.33333333333333,4.333333333333333,0.6666666666666666,6.333333333333333,21.75,0.09090909090909091,0,5.0,594.0,37.0,11.0,1718.0,114.0,home,0,3,5,1.0,1,0.0,4.0,87.0,5.0,0.0
3661,5088,5,12,43,8.6,1,13,0,0,0.0,0,0,0,0,0,0,11,2023-11-19T21:05:00.000+00:00,27,14,L,401547549,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,10.3,10,737.0,81.88888888888889,43.0,4.777777777777778,6.0,0.6666666666666666,70.0,7.777777777777778,89.66666666666667,4.333333333333333,0.6666666666666666,7.0,23.833333333333332,0.08333333333333333,0,6.0,737.0,43.0,12.0,1861.0,120.0,away,1,4,5,0.0,1,1.0,6.0,143.0,10.0,0.0
3662,5087,6,9,70,11.7,2,23,0,0,0.0,0,0,0,0,0,0,12,2023-11-26T18:00:00.000+00:00,27,20,L,401547556,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,19.0,11,780.0,78.0,48.0,4.8,7.0,0.7,82.0,8.2,91.0,5.0,0.6666666666666666,9.0,8.6,0.08571428571428572,0,7.0,780.0,48.0,13.0,1904.0,125.0,away,0,4,6,0.0,1,1.0,5.0,43.0,12.0,0.0
3663,5086,7,12,162,23.1,1,75,0,0,0.0,0,0,0,0,0,0,13,2023-12-03T21:05:00.000+00:00,21,18,W,401547569,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,22.2,12,850.0,77.27272727272727,54.0,4.909090909090909,9.0,0.8181818181818182,91.0,8.272727272727273,85.33333333333333,5.666666666666667,1.3333333333333333,10.333333333333334,11.666666666666666,0.08536585365853659,0,9.0,850.0,54.0,15.0,1974.0,131.0,home,0,4,7,1.0,1,1.0,6.0,70.0,9.0,0.0
3664,5085,1,6,8,8.0,0,8,0,0,0.0,0,0,0,0,0,0,14,2023-12-10T18:00:00.000+00:00,25,29,W,401547579,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,0.8,13,1012.0,84.33333333333333,61.0,5.083333333333333,10.0,0.8333333333333334,103.0,8.583333333333334,91.66666666666667,6.0,1.3333333333333333,11.0,23.142857142857142,0.0989010989010989,0,10.0,1012.0,61.0,16.0,2136.0,138.0,away,1,5,7,0.0,0,1.0,7.0,162.0,12.0,0.0
3665,5084,4,6,57,14.3,1,19,0,0,0.0,0,0,0,0,0,0,15,2023-12-17T18:00:00.000+00:00,20,34,W,401547598,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,11.7,14,1020.0,78.46153846153847,62.0,4.769230769230769,10.0,0.7692307692307693,109.0,8.384615384615385,80.0,4.666666666666667,1.0,9.0,8.0,0.0970873786407767,0,10.0,1020.0,62.0,16.0,2144.0,139.0,away,1,6,7,0.0,1,0.0,1.0,8.0,6.0,0.0
3666,5083,7,9,86,12.3,2,22,0,0,0.0,0,0,0,0,0,0,16,2023-12-24T21:05:00.000+00:00,30,12,W,401547615,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,20.6,15,1077.0,76.92857142857143,66.0,4.714285714285714,11.0,0.7857142857142857,115.0,8.214285714285714,75.66666666666667,4.0,0.6666666666666666,8.0,14.25,0.09174311926605505,0,11.0,1077.0,66.0,17.0,2201.0,143.0,home,1,7,7,1.0,1,1.0,4.0,57.0,6.0,0.0
3667,5082,3,4,70,23.3,0,35,0,0,0.0,0,0,0,0,0,0,17,2023-12-31T18:00:00.000+00:00,13,23,L,401547634,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,7.0,16,1163.0,77.53333333333333,73.0,4.866666666666666,13.0,0.8666666666666667,124.0,8.266666666666667,50.333333333333336,4.0,1.0,7.0,12.285714285714286,0.09565217391304348,0,13.0,1163.0,73.0,19.0,2287.0,150.0,away,1,8,7,0.0,0,1.0,7.0,86.0,9.0,0.0
3668,5081,3,8,22,7.3,0,9,0,0,0.0,0,0,0,0,0,0,18,2024-01-07T18:00:00.000+00:00,0,9,W,401547640,2023 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2023,Regular Season,2.2,17,1233.0,77.0625,76.0,4.75,13.0,0.8125,128.0,8.0,71.0,4.666666666666667,1.0,6.333333333333333,23.333333333333332,0.10483870967741936,0,13.0,1233.0,76.0,19.0,2357.0,153.0,away,0,8,8,0.0,0,0.0,3.0,70.0,4.0,0.0
3669,5078,5,6,61,12.2,2,24,0,0,0.0,0,0,0,0,0,0,1,2024-09-08T20:25:00.000+00:00,37,20,W,401671770,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,18.1,1,1255.0,0.0,79.0,0.0,13.0,0.0,136.0,0.0,45.666666666666664,3.3333333333333335,0.3333333333333333,5.666666666666667,7.333333333333333,0.1015625,1,0.0,0.0,0.0,19.0,2379.0,156.0,home,0,0,0,1.0,1,0.0,3.0,22.0,8.0,0.0
3670,5077,3,6,42,14.0,0,16,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T17:00:00.000+00:00,16,20,W,401671721,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,4.2,2,61.0,61.0,5.0,5.0,2.0,2.0,6.0,6.0,61.0,5.0,2.0,6.0,12.2,0.09558823529411764,0,2.0,61.0,5.0,21.0,2440.0,161.0,away,1,1,0,0.0,0,1.0,5.0,61.0,6.0,0.0
3671,5076,2,3,17,8.5,0,9,0,0,0.0,0,0,0,0,0,0,3,2024-09-22T17:00:00.000+00:00,7,26,L,401671741,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,1.7,3,103.0,51.5,8.0,4.0,2.0,1.0,12.0,6.0,51.5,4.0,1.0,6.0,14.0,0.3333333333333333,0,2.0,103.0,8.0,21.0,2482.0,164.0,away,1,2,0,0.0,0,0.0,3.0,42.0,6.0,0.0
3672,5075,8,14,94,11.8,1,21,0,0,0.0,0,0,0,0,0,0,4,2024-09-29T17:00:00.000+00:00,33,16,W,401671740,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,15.4,4,120.0,40.0,10.0,3.3333333333333335,2.0,0.6666666666666666,15.0,5.0,40.0,3.3333333333333335,0.6666666666666666,5.0,8.5,0.16666666666666666,0,2.0,120.0,10.0,21.0,2499.0,166.0,home,0,2,1,1.0,1,0.0,2.0,17.0,3.0,0.0
3673,5074,5,7,62,12.4,2,23,0,0,0.0,0,0,0,0,0,0,5,2024-10-04T00:15:00.000+00:00,36,30,L,401671815,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,18.2,5,214.0,53.5,18.0,4.5,3.0,0.75,29.0,7.25,51.0,4.333333333333333,0.3333333333333333,7.666666666666667,11.75,0.13333333333333333,0,3.0,214.0,18.0,22.0,2593.0,174.0,away,1,3,1,0.0,1,1.0,8.0,94.0,14.0,0.0
3674,5073,2,6,34,17.0,0,22,0,0,0.0,0,0,0,0,0,0,6,2024-10-13T17:00:00.000+00:00,27,51,W,401671735,2024 Regular Season,2311,27,Tampa Bay,Buccaneers,Mike,Evans,77,231,31,1.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16737.png,Mike Evans,2024,Regular Season,3.4,6,276.0,55.2,23.0,4.6,5.0,1.0,36.0,7.2,57.666666666666664,5.0,1.0,8.0,12.4,0.10344827586206896,0,5.0,276.0,23.0,24.0,2655.0,179.0,away,0,3,2,0.0,0,1.0,5.0,62.0,7.0,0.0
3675,4183,2,4,10,5.0,0,6,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T20:25:00.000+00:00,24,19,W,401437643,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,1.0,1,310.0,0.0,25.0,0.0,5.0,0.0,42.0,0.0,106.33333333333333,6.0,1.0,9.666666666666666,17.0,0.1388888888888889,1,0.0,0.0,0.0,24.0,2689.0,181.0,home,0,0,0,1.0,0,0.0,2.0,34.0,6.0,0.0
3676,4182,8,10,113,14.1,1,39,0,0,0.0,0,0,0,0,0,0,2,2022-09-16T00:15:00.000+00:00,27,24,L,401434030,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,17.3,2,10.0,10.0,2.0,2.0,0.0,0.0,4.0,4.0,10.0,2.0,0.0,4.0,5.0,0.11904761904761904,0,0.0,10.0,2.0,0.0,10.0,2.0,away,1,1,0,0.0,1,0.0,2.0,10.0,4.0,0.0
3677,4181,1,6,15,15.0,1,15,0,0,0.0,0,0,0,0,0,0,3,2022-09-25T20:05:00.000+00:00,10,38,L,401437743,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,7.5,3,123.0,61.5,10.0,5.0,1.0,0.5,14.0,7.0,61.5,5.0,0.5,7.0,14.125,0.0,0,1.0,123.0,10.0,1.0,123.0,10.0,away,0,1,1,0.0,1,1.0,8.0,113.0,10.0,0.0
3678,4180,7,11,120,17.1,0,50,0,0,0.0,0,0,0,0,0,0,4,2022-10-02T17:00:00.000+00:00,24,34,W,401437753,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,12.0,4,138.0,46.0,11.0,3.6666666666666665,2.0,0.6666666666666666,20.0,6.666666666666667,46.0,3.6666666666666665,0.6666666666666666,6.666666666666667,15.0,0.07142857142857142,0,2.0,138.0,11.0,2.0,138.0,11.0,away,0,1,2,0.0,0,1.0,1.0,15.0,6.0,0.0
3679,4179,10,13,134,13.4,0,38,0,0,0.0,0,0,0,0,0,0,5,2022-10-09T17:00:00.000+00:00,28,30,W,401437764,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,13.4,5,258.0,64.5,18.0,4.5,2.0,0.5,31.0,7.75,82.66666666666667,5.333333333333333,0.6666666666666666,9.0,17.142857142857142,0.1,0,2.0,258.0,18.0,2.0,258.0,18.0,away,1,2,2,0.0,0,0.0,7.0,120.0,11.0,0.0
3680,4178,2,6,17,8.5,0,9,0,0,0.0,0,0,0,0,0,0,6,2022-10-18T00:15:00.000+00:00,19,16,W,401437790,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,1.7,6,392.0,78.4,28.0,5.6,2.0,0.4,44.0,8.8,89.66666666666667,6.0,0.3333333333333333,10.0,13.4,0.06451612903225806,0,2.0,392.0,28.0,2.0,392.0,28.0,home,1,3,2,1.0,0,0.0,10.0,134.0,13.0,0.0
3681,4177,7,9,86,12.3,1,21,0,0,0.0,0,0,0,0,0,0,7,2022-10-23T20:25:00.000+00:00,23,37,L,401437801,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,14.6,7,409.0,68.16666666666667,30.0,5.0,2.0,0.3333333333333333,50.0,8.333333333333334,90.33333333333333,6.333333333333333,0.0,10.0,8.5,0.045454545454545456,0,2.0,409.0,30.0,2.0,409.0,30.0,away,1,4,2,0.0,1,0.0,2.0,17.0,6.0,0.0
3682,4176,1,1,15,15.0,0,15,0,0,0.0,0,0,0,0,0,0,11,2022-11-21T01:20:00.000+00:00,27,30,L,401437854,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,1.5,8,495.0,70.71428571428571,37.0,5.285714285714286,3.0,0.42857142857142855,59.0,8.428571428571429,79.0,6.333333333333333,0.3333333333333333,9.333333333333334,12.285714285714286,0.04,0,3.0,495.0,37.0,3.0,495.0,37.0,away,0,4,3,0.0,0,1.0,7.0,86.0,9.0,0.0
3683,4175,6,6,116,19.3,1,55,0,0,0.0,0,0,0,0,0,0,14,2022-12-12T01:20:00.000+00:00,23,17,W,401437896,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,17.6,9,510.0,63.75,38.0,4.75,3.0,0.375,60.0,7.5,39.333333333333336,3.3333333333333335,0.3333333333333333,5.333333333333333,15.0,0.05084745762711865,0,3.0,510.0,38.0,3.0,510.0,38.0,home,0,4,4,1.0,1,0.0,1.0,15.0,1.0,0.0
3684,4174,4,8,67,16.8,0,35,0,0,0.0,0,0,0,0,0,0,15,2022-12-18T21:25:00.000+00:00,17,14,W,401437913,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,6.7,10,626.0,69.55555555555556,44.0,4.888888888888889,4.0,0.4444444444444444,66.0,7.333333333333333,72.33333333333333,4.666666666666667,0.6666666666666666,5.333333333333333,19.333333333333332,0.05,0,4.0,626.0,44.0,4.0,626.0,44.0,home,1,5,4,1.0,0,1.0,6.0,116.0,6.0,0.0
3685,4173,4,4,76,19.0,0,26,0,0,0.0,0,0,0,0,0,0,16,2022-12-27T01:15:00.000+00:00,3,20,W,401437931,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,7.6,11,693.0,69.3,48.0,4.8,4.0,0.4,74.0,7.4,66.0,3.6666666666666665,0.3333333333333333,5.0,16.75,0.06060606060606061,0,4.0,693.0,48.0,4.0,693.0,48.0,away,1,6,4,0.0,0,0.0,4.0,67.0,8.0,0.0
3686,4172,7,10,94,13.4,0,26,0,0,0.0,0,0,0,0,0,0,17,2023-01-01T21:25:00.000+00:00,31,10,W,401437946,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,9.4,12,769.0,69.9090909090909,52.0,4.7272727272727275,4.0,0.36363636363636365,78.0,7.090909090909091,86.33333333333333,4.666666666666667,0.3333333333333333,6.0,19.0,0.05405405405405406,0,4.0,769.0,52.0,4.0,769.0,52.0,home,1,7,4,1.0,0,0.0,4.0,76.0,4.0,0.0
3687,4171,4,5,32,8.0,0,18,0,0,0.0,0,0,0,0,0,0,18,2023-01-08T21:25:00.000+00:00,31,28,L,401437960,2022 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2022,Regular Season,3.2,13,863.0,71.91666666666667,59.0,4.916666666666667,4.0,0.3333333333333333,88.0,7.333333333333333,79.0,5.0,0.0,7.333333333333333,13.428571428571429,0.05128205128205128,0,4.0,863.0,59.0,4.0,863.0,59.0,away,1,8,4,0.0,0,0.0,7.0,94.0,10.0,0.0
3688,4170,4,5,45,11.3,0,24,0,0,0.0,0,0,0,0,0,0,1,2023-09-10T20:25:00.000+00:00,34,36,L,401547401,2023 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2023,Regular Season,4.5,1,895.0,0.0,63.0,0.0,4.0,0.0,93.0,0.0,59.333333333333336,4.333333333333333,0.6666666666666666,7.0,8.0,0.045454545454545456,1,0.0,0.0,0.0,4.0,895.0,63.0,away,0,0,0,0.0,0,0.0,4.0,32.0,5.0,0.0
3689,4169,8,13,83,10.4,0,20,1,3,3.0,3,0,0,0,0,0,2,2023-09-17T17:00:00.000+00:00,27,24,L,401547414,2023 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2023,Regular Season,8.3,2,45.0,45.0,4.0,4.0,0.0,0.0,5.0,5.0,45.0,4.0,0.0,5.0,11.25,0.043010752688172046,0,0.0,45.0,4.0,4.0,940.0,67.0,away,0,0,1,0.0,0,0.0,4.0,45.0,5.0,0.0
3690,4168,7,8,121,17.3,1,49,0,0,0.0,0,0,0,0,0,0,3,2023-09-24T17:00:00.000+00:00,24,28,W,401547436,2023 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2023,Regular Season,18.1,3,128.0,64.0,12.0,6.0,0.0,0.0,18.0,9.0,64.0,6.0,0.0,9.0,10.375,0.0,0,0.0,128.0,12.0,4.0,1023.0,75.0,away,0,0,2,0.0,1,0.0,8.0,83.0,13.0,0.0
3691,4167,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,2024-09-10T00:15:00.000+00:00,32,19,L,401671696,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,0.0,1,249.0,0.0,19.0,0.0,1.0,0.0,26.0,0.0,63.333333333333336,5.0,1.0,9.0,17.285714285714285,0.0,1,0.0,0.0,0.0,5.0,1144.0,82.0,away,0,0,0,0.0,0,1.0,7.0,121.0,8.0,0.0
3692,4166,1,1,19,19.0,0,19,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T17:00:00.000+00:00,17,24,W,401671636,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,1.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0,0.0,0.0,0.0,5.0,1144.0,82.0,away,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0
3693,4165,3,4,34,11.3,0,18,0,0,0.0,0,0,0,0,0,0,3,2024-09-20T00:15:00.000+00:00,24,3,W,401671808,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,3.4,3,19.0,9.5,1.0,0.5,0.0,0.0,1.0,0.5,9.5,0.5,0.0,0.5,19.0,0.0,0,0.0,19.0,1.0,5.0,1163.0,83.0,home,1,1,1,1.0,0,0.0,1.0,19.0,1.0,0.0
3694,4164,4,5,67,16.8,0,22,0,0,0.0,0,0,0,0,0,0,4,2024-09-29T17:00:00.000+00:00,9,10,L,401671622,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,6.7,4,53.0,17.666666666666668,4.0,1.3333333333333333,0.0,0.0,5.0,1.6666666666666667,17.666666666666668,1.3333333333333333,0.0,1.6666666666666667,11.333333333333334,0.0,0,0.0,53.0,4.0,5.0,1197.0,86.0,away,1,2,1,0.0,0,0.0,3.0,34.0,4.0,0.0
3695,4163,2,4,25,12.5,0,18,0,0,0.0,0,0,0,0,0,0,5,2024-10-06T13:30:00.000+00:00,23,17,L,401671804,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,2.5,5,120.0,30.0,8.0,2.0,0.0,0.0,10.0,2.5,40.0,2.6666666666666665,0.0,3.3333333333333335,16.75,0.0,0,0.0,120.0,8.0,5.0,1264.0,90.0,away,0,2,2,0.0,0,0.0,4.0,67.0,5.0,0.0
3696,4162,0,3,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,6,2024-10-15T00:15:00.000+00:00,20,23,L,401671684,2024 Regular Season,1970,20,New York,Jets,Mike,Williams,76,218,30,1.0,WR,8,https://a.espncdn.com/i/headshots/nfl/players/full/3045138.png,Mike Williams,2024,Regular Season,0.0,6,145.0,29.0,10.0,2.0,0.0,0.0,14.0,2.8,42.0,3.0,0.0,4.333333333333333,12.5,0.0,0,0.0,145.0,10.0,5.0,1289.0,92.0,away,0,2,3,0.0,0,0.0,2.0,25.0,4.0,0.0
3697,4916,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T17:00:00.000+00:00,20,23,W,401437634,2022 Regular Season,2221,26,Seattle,Seahawks,Miles,Boykin,76,222,28,3.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3932423.png,Miles Boykin,2022,Regular Season,0.0,1,145.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,67.33333333333333,5.0,0.0,6.333333333333333,0.0,0.0,1,0.0,0.0,0.0,5.0,1289.0,92.0,away,0,0,0,0.0,0,0.0,0.0,0.0,3.0,0.0
3698,4915,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,2,2022-09-18T17:00:00.000+00:00,14,17,L,401437636,2022 Regular Season,2221,26,Seattle,Seahawks,Miles,Boykin,76,222,28,3.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3932423.png,Miles Boykin,2022,Regular Season,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,away,1,1,0,0.0,0,0.0,0.0,0.0,1.0,0.0
3699,4914,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,3,2022-09-23T00:15:00.000+00:00,29,17,L,401437735,2022 Regular Season,2221,26,Seattle,Seahawks,Miles,Boykin,76,222,28,3.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3932423.png,Miles Boykin,2022,Regular Season,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,away,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
3700,4913,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,4,2022-10-02T17:00:00.000+00:00,20,24,L,401437757,2022 Regular Season,2221,26,Seattle,Seahawks,Miles,Boykin,76,222,28,3.0,WR,6,https://a.espncdn.com/i/headshots/nfl/players/full/3932423.png,Miles Boykin,2022,Regular Season,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,away,0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0
